report_file,report_group,experiment,status,language_reported,language_guess,corpus_family,source,input,input_bytes,input_chars,cleaned_chars,null_samples,seed,tool_version,hyphen_policy,encoding,encoding_sequence_len,encoding_unique_symbols,encoding_symbol_entropy_bits,event,event_description,event_count,severity,code,interpretation_level,message,raw_alert
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,grapheme_class,5572,,,hyphen_boundary,Positions classified as hyphen_boundary in the grapheme-class stream.,0,warning,DEGENERATE_EVENT_MAP,0,The event map is all false or all true; many metrics collapse to trivial values.,"{""code"": ""DEGENERATE_EVENT_MAP"", ""severity"": ""warning"", ""interpretation_level"": 0, ""message"": ""The event map is all false or all true; many metrics collapse to trivial values.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,grapheme_class,5572,,,hyphen_boundary,Positions classified as hyphen_boundary in the grapheme-class stream.,0,warning,LOW_NULL_SAMPLE_COUNT,1,Only 25 null samples were used. Treat p-values and z-scores as exploratory.,"{""code"": ""LOW_NULL_SAMPLE_COUNT"", ""severity"": ""warning"", ""interpretation_level"": 1, ""message"": ""Only 25 null samples were used. Treat p-values and z-scores as exploratory.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,grapheme_class,5572,,,other,Positions classified as other in the grapheme-class stream.,1,warning,LOW_EVENT_COUNT,0,The event occurs fewer than five times; gap and prime-position metrics are weak evidence.,"{""code"": ""LOW_EVENT_COUNT"", ""severity"": ""warning"", ""interpretation_level"": 0, ""message"": ""The event occurs fewer than five times; gap and prime-position metrics are weak evidence.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,grapheme_class,5572,,,other,Positions classified as other in the grapheme-class stream.,1,info,STATISTICAL_DEVIATION,1,"Metric 'run_entropy' deviates from 'density_shuffle' null with z=-645302616522946.750. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 1, ""message"": ""Metric 'run_entropy' deviates from 'density_shuffle' null with z=-645302616522946.750. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,grapheme_class,5572,,,other,Positions classified as other in the grapheme-class stream.,1,warning,OVER_REGULARITY_WARNING,1,"Run entropy is substantially lower than the 'density_shuffle' null expectation. Possible causes include genuine structure, repeated boilerplate, encoding artefact, formal constraint, or local transition structure not captured by this null.","{""code"": ""OVER_REGULARITY_WARNING"", ""severity"": ""warning"", ""interpretation_level"": 1, ""message"": ""Run entropy is substantially lower than the 'density_shuffle' null expectation. Possible causes include genuine structure, repeated boilerplate, encoding artefact, formal constraint, or local transition structure not captured by this null.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,grapheme_class,5572,,,other,Positions classified as other in the grapheme-class stream.,1,info,STATISTICAL_DEVIATION,1,"Metric 'zeta_spectral_coherence' deviates from 'density_shuffle' null with z=801.839. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 1, ""message"": ""Metric 'zeta_spectral_coherence' deviates from 'density_shuffle' null with z=801.839. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,grapheme_class,5572,,,other,Positions classified as other in the grapheme-class stream.,1,info,STATISTICAL_DEVIATION,1,"Metric 'critical_line_symmetry' deviates from 'density_shuffle' null with z=9.872. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 1, ""message"": ""Metric 'critical_line_symmetry' deviates from 'density_shuffle' null with z=9.872. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,grapheme_class,5572,,,other,Positions classified as other in the grapheme-class stream.,1,warning,LOW_NULL_SAMPLE_COUNT,1,Only 25 null samples were used. Treat p-values and z-scores as exploratory.,"{""code"": ""LOW_NULL_SAMPLE_COUNT"", ""severity"": ""warning"", ""interpretation_level"": 1, ""message"": ""Only 25 null samples were used. Treat p-values and z-scores as exploratory.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,word_boundary,5572,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1004,info,STATISTICAL_DEVIATION,1,"Metric 'gap_entropy' deviates from 'density_shuffle' null with z=-149.281. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 1, ""message"": ""Metric 'gap_entropy' deviates from 'density_shuffle' null with z=-149.281. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,word_boundary,5572,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1004,warning,PERIODICITY_OR_CLUSTERING_WARNING,1,"Gap entropy is substantially lower than the 'density_shuffle' null expectation. Inspect for periodicity, clustering, repeated material, genre constraints, or local phonotactic regularity.","{""code"": ""PERIODICITY_OR_CLUSTERING_WARNING"", ""severity"": ""warning"", ""interpretation_level"": 1, ""message"": ""Gap entropy is substantially lower than the 'density_shuffle' null expectation. Inspect for periodicity, clustering, repeated material, genre constraints, or local phonotactic regularity.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,word_boundary,5572,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1004,info,STATISTICAL_DEVIATION,1,"Metric 'run_entropy' deviates from 'density_shuffle' null with z=-11.556. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 1, ""message"": ""Metric 'run_entropy' deviates from 'density_shuffle' null with z=-11.556. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,word_boundary,5572,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1004,warning,OVER_REGULARITY_WARNING,1,"Run entropy is substantially lower than the 'density_shuffle' null expectation. Possible causes include genuine structure, repeated boilerplate, encoding artefact, formal constraint, or local transition structure not captured by this null.","{""code"": ""OVER_REGULARITY_WARNING"", ""severity"": ""warning"", ""interpretation_level"": 1, ""message"": ""Run entropy is substantially lower than the 'density_shuffle' null expectation. Possible causes include genuine structure, repeated boilerplate, encoding artefact, formal constraint, or local transition structure not captured by this null.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,word_boundary,5572,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1004,info,STATISTICAL_DEVIATION,1,"Metric 'prime_gap_affinity' deviates from 'density_shuffle' null with z=3.467. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 1, ""message"": ""Metric 'prime_gap_affinity' deviates from 'density_shuffle' null with z=3.467. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,word_boundary,5572,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1004,info,STATISTICAL_DEVIATION,2,"Metric 'gap_entropy' deviates from 'markov_1' null with z=-14.141. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 2, ""message"": ""Metric 'gap_entropy' deviates from 'markov_1' null with z=-14.141. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,word_boundary,5572,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1004,warning,PERIODICITY_OR_CLUSTERING_WARNING,2,"Gap entropy is substantially lower than the 'markov_1' null expectation. Inspect for periodicity, clustering, repeated material, genre constraints, or local phonotactic regularity.","{""code"": ""PERIODICITY_OR_CLUSTERING_WARNING"", ""severity"": ""warning"", ""interpretation_level"": 2, ""message"": ""Gap entropy is substantially lower than the 'markov_1' null expectation. Inspect for periodicity, clustering, repeated material, genre constraints, or local phonotactic regularity.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,word_boundary,5572,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1004,info,STATISTICAL_DEVIATION,2,"Metric 'prime_gap_affinity' deviates from 'markov_1' null with z=-5.993. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 2, ""message"": ""Metric 'prime_gap_affinity' deviates from 'markov_1' null with z=-5.993. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,word_boundary,5572,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1004,info,STATISTICAL_DEVIATION,3,"Metric 'gap_entropy' deviates from 'markov_2' null with z=-6.749. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 3, ""message"": ""Metric 'gap_entropy' deviates from 'markov_2' null with z=-6.749. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,word_boundary,5572,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1004,warning,PERIODICITY_OR_CLUSTERING_WARNING,3,"Gap entropy is substantially lower than the 'markov_2' null expectation. Inspect for periodicity, clustering, repeated material, genre constraints, or local phonotactic regularity.","{""code"": ""PERIODICITY_OR_CLUSTERING_WARNING"", ""severity"": ""warning"", ""interpretation_level"": 3, ""message"": ""Gap entropy is substantially lower than the 'markov_2' null expectation. Inspect for periodicity, clustering, repeated material, genre constraints, or local phonotactic regularity.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,word_boundary,5572,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1004,info,STATISTICAL_DEVIATION,3,"Metric 'run_entropy' deviates from 'markov_2' null with z=-6.858. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 3, ""message"": ""Metric 'run_entropy' deviates from 'markov_2' null with z=-6.858. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,word_boundary,5572,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1004,warning,OVER_REGULARITY_WARNING,3,"Run entropy is substantially lower than the 'markov_2' null expectation. Possible causes include genuine structure, repeated boilerplate, encoding artefact, formal constraint, or local transition structure not captured by this null.","{""code"": ""OVER_REGULARITY_WARNING"", ""severity"": ""warning"", ""interpretation_level"": 3, ""message"": ""Run entropy is substantially lower than the 'markov_2' null expectation. Possible causes include genuine structure, repeated boilerplate, encoding artefact, formal constraint, or local transition structure not captured by this null.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,word_boundary,5572,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1004,info,SURVIVES_MARKOV_2_NULL,3,"At least one metric remains deviant under the Markov-2 null. This is stronger than density-only evidence, but still requires corpus and encoding replication.","{""code"": ""SURVIVES_MARKOV_2_NULL"", ""severity"": ""info"", ""interpretation_level"": 3, ""message"": ""At least one metric remains deviant under the Markov-2 null. This is stronger than density-only evidence, but still requires corpus and encoding replication.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,word_boundary,5572,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1004,warning,LOW_NULL_SAMPLE_COUNT,1,Only 25 null samples were used. Treat p-values and z-scores as exploratory.,"{""code"": ""LOW_NULL_SAMPLE_COUNT"", ""severity"": ""warning"", ""interpretation_level"": 1, ""message"": ""Only 25 null samples were used. Treat p-values and z-scores as exploratory.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,frequency_class,1003,,,hapax,Token positions in frequency class hapax.,509,info,STATISTICAL_DEVIATION,1,"Metric 'gap_entropy' deviates from 'density_shuffle' null with z=-4.065. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 1, ""message"": ""Metric 'gap_entropy' deviates from 'density_shuffle' null with z=-4.065. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,frequency_class,1003,,,hapax,Token positions in frequency class hapax.,509,warning,PERIODICITY_OR_CLUSTERING_WARNING,1,"Gap entropy is substantially lower than the 'density_shuffle' null expectation. Inspect for periodicity, clustering, repeated material, genre constraints, or local phonotactic regularity.","{""code"": ""PERIODICITY_OR_CLUSTERING_WARNING"", ""severity"": ""warning"", ""interpretation_level"": 1, ""message"": ""Gap entropy is substantially lower than the 'density_shuffle' null expectation. Inspect for periodicity, clustering, repeated material, genre constraints, or local phonotactic regularity.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,frequency_class,1003,,,hapax,Token positions in frequency class hapax.,509,info,STATISTICAL_DEVIATION,2,"Metric 'run_entropy' deviates from 'gap_order_shuffle' null with z=-4.674. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 2, ""message"": ""Metric 'run_entropy' deviates from 'gap_order_shuffle' null with z=-4.674. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,frequency_class,1003,,,hapax,Token positions in frequency class hapax.,509,warning,OVER_REGULARITY_WARNING,2,"Run entropy is substantially lower than the 'gap_order_shuffle' null expectation. Possible causes include genuine structure, repeated boilerplate, encoding artefact, formal constraint, or local transition structure not captured by this null.","{""code"": ""OVER_REGULARITY_WARNING"", ""severity"": ""warning"", ""interpretation_level"": 2, ""message"": ""Run entropy is substantially lower than the 'gap_order_shuffle' null expectation. Possible causes include genuine structure, repeated boilerplate, encoding artefact, formal constraint, or local transition structure not captured by this null.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,frequency_class,1003,,,hapax,Token positions in frequency class hapax.,509,warning,LOW_NULL_SAMPLE_COUNT,1,Only 25 null samples were used. Treat p-values and z-scores as exploratory.,"{""code"": ""LOW_NULL_SAMPLE_COUNT"", ""severity"": ""warning"", ""interpretation_level"": 1, ""message"": ""Only 25 null samples were used. Treat p-values and z-scores as exploratory.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,frequency_class,1003,,,mid_frequency,Token positions in frequency class mid_frequency.,223,warning,LOW_NULL_SAMPLE_COUNT,1,Only 25 null samples were used. Treat p-values and z-scores as exploratory.,"{""code"": ""LOW_NULL_SAMPLE_COUNT"", ""severity"": ""warning"", ""interpretation_level"": 1, ""message"": ""Only 25 null samples were used. Treat p-values and z-scores as exploratory.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,frequency_class,1003,,,high_frequency,Token positions in frequency class high_frequency.,271,info,STATISTICAL_DEVIATION,2,"Metric 'run_entropy' deviates from 'gap_order_shuffle' null with z=-4.750. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 2, ""message"": ""Metric 'run_entropy' deviates from 'gap_order_shuffle' null with z=-4.750. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,frequency_class,1003,,,high_frequency,Token positions in frequency class high_frequency.,271,warning,OVER_REGULARITY_WARNING,2,"Run entropy is substantially lower than the 'gap_order_shuffle' null expectation. Possible causes include genuine structure, repeated boilerplate, encoding artefact, formal constraint, or local transition structure not captured by this null.","{""code"": ""OVER_REGULARITY_WARNING"", ""severity"": ""warning"", ""interpretation_level"": 2, ""message"": ""Run entropy is substantially lower than the 'gap_order_shuffle' null expectation. Possible causes include genuine structure, repeated boilerplate, encoding artefact, formal constraint, or local transition structure not captured by this null.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,frequency_class,1003,,,high_frequency,Token positions in frequency class high_frequency.,271,warning,LOW_NULL_SAMPLE_COUNT,1,Only 25 null samples were used. Treat p-values and z-scores as exploratory.,"{""code"": ""LOW_NULL_SAMPLE_COUNT"", ""severity"": ""warning"", ""interpretation_level"": 1, ""message"": ""Only 25 null samples were used. Treat p-values and z-scores as exploratory.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,utf8_bits,87624,,,bit_one,Positions where the bitstream contains 1.,40837,info,STATISTICAL_DEVIATION,1,"Metric 'gap_entropy' deviates from 'density_shuffle' null with z=-391.900. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 1, ""message"": ""Metric 'gap_entropy' deviates from 'density_shuffle' null with z=-391.900. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,utf8_bits,87624,,,bit_one,Positions where the bitstream contains 1.,40837,warning,RAW_LAYER_FINDING_NOT_LINGUISTIC,0,This deviation occurred in raw UTF-8 bits. Treat it as encoding-level unless it survives linguistic encodings.,"{""code"": ""RAW_LAYER_FINDING_NOT_LINGUISTIC"", ""severity"": ""warning"", ""interpretation_level"": 0, ""message"": ""This deviation occurred in raw UTF-8 bits. Treat it as encoding-level unless it survives linguistic encodings.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,utf8_bits,87624,,,bit_one,Positions where the bitstream contains 1.,40837,warning,PERIODICITY_OR_CLUSTERING_WARNING,1,"Gap entropy is substantially lower than the 'density_shuffle' null expectation. Inspect for periodicity, clustering, repeated material, genre constraints, or local phonotactic regularity.","{""code"": ""PERIODICITY_OR_CLUSTERING_WARNING"", ""severity"": ""warning"", ""interpretation_level"": 1, ""message"": ""Gap entropy is substantially lower than the 'density_shuffle' null expectation. Inspect for periodicity, clustering, repeated material, genre constraints, or local phonotactic regularity.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,utf8_bits,87624,,,bit_one,Positions where the bitstream contains 1.,40837,info,STATISTICAL_DEVIATION,1,"Metric 'run_entropy' deviates from 'density_shuffle' null with z=-9.078. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 1, ""message"": ""Metric 'run_entropy' deviates from 'density_shuffle' null with z=-9.078. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,utf8_bits,87624,,,bit_one,Positions where the bitstream contains 1.,40837,warning,RAW_LAYER_FINDING_NOT_LINGUISTIC,0,This deviation occurred in raw UTF-8 bits. Treat it as encoding-level unless it survives linguistic encodings.,"{""code"": ""RAW_LAYER_FINDING_NOT_LINGUISTIC"", ""severity"": ""warning"", ""interpretation_level"": 0, ""message"": ""This deviation occurred in raw UTF-8 bits. Treat it as encoding-level unless it survives linguistic encodings.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,utf8_bits,87624,,,bit_one,Positions where the bitstream contains 1.,40837,warning,OVER_REGULARITY_WARNING,1,"Run entropy is substantially lower than the 'density_shuffle' null expectation. Possible causes include genuine structure, repeated boilerplate, encoding artefact, formal constraint, or local transition structure not captured by this null.","{""code"": ""OVER_REGULARITY_WARNING"", ""severity"": ""warning"", ""interpretation_level"": 1, ""message"": ""Run entropy is substantially lower than the 'density_shuffle' null expectation. Possible causes include genuine structure, repeated boilerplate, encoding artefact, formal constraint, or local transition structure not captured by this null.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,utf8_bits,87624,,,bit_one,Positions where the bitstream contains 1.,40837,info,STATISTICAL_DEVIATION,1,"Metric 'prime_gap_affinity' deviates from 'density_shuffle' null with z=20.512. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 1, ""message"": ""Metric 'prime_gap_affinity' deviates from 'density_shuffle' null with z=20.512. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,utf8_bits,87624,,,bit_one,Positions where the bitstream contains 1.,40837,warning,RAW_LAYER_FINDING_NOT_LINGUISTIC,0,This deviation occurred in raw UTF-8 bits. Treat it as encoding-level unless it survives linguistic encodings.,"{""code"": ""RAW_LAYER_FINDING_NOT_LINGUISTIC"", ""severity"": ""warning"", ""interpretation_level"": 0, ""message"": ""This deviation occurred in raw UTF-8 bits. Treat it as encoding-level unless it survives linguistic encodings.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,utf8_bits,87624,,,bit_one,Positions where the bitstream contains 1.,40837,info,STATISTICAL_DEVIATION,2,"Metric 'gap_entropy' deviates from 'markov_1' null with z=-8.453. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 2, ""message"": ""Metric 'gap_entropy' deviates from 'markov_1' null with z=-8.453. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,utf8_bits,87624,,,bit_one,Positions where the bitstream contains 1.,40837,warning,RAW_LAYER_FINDING_NOT_LINGUISTIC,0,This deviation occurred in raw UTF-8 bits. Treat it as encoding-level unless it survives linguistic encodings.,"{""code"": ""RAW_LAYER_FINDING_NOT_LINGUISTIC"", ""severity"": ""warning"", ""interpretation_level"": 0, ""message"": ""This deviation occurred in raw UTF-8 bits. Treat it as encoding-level unless it survives linguistic encodings.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,utf8_bits,87624,,,bit_one,Positions where the bitstream contains 1.,40837,warning,PERIODICITY_OR_CLUSTERING_WARNING,2,"Gap entropy is substantially lower than the 'markov_1' null expectation. Inspect for periodicity, clustering, repeated material, genre constraints, or local phonotactic regularity.","{""code"": ""PERIODICITY_OR_CLUSTERING_WARNING"", ""severity"": ""warning"", ""interpretation_level"": 2, ""message"": ""Gap entropy is substantially lower than the 'markov_1' null expectation. Inspect for periodicity, clustering, repeated material, genre constraints, or local phonotactic regularity.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,utf8_bits,87624,,,bit_one,Positions where the bitstream contains 1.,40837,info,STATISTICAL_DEVIATION,2,"Metric 'run_entropy' deviates from 'markov_1' null with z=-7.669. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 2, ""message"": ""Metric 'run_entropy' deviates from 'markov_1' null with z=-7.669. This is a tripwire, not a conclusion.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,utf8_bits,87624,,,bit_one,Positions where the bitstream contains 1.,40837,warning,RAW_LAYER_FINDING_NOT_LINGUISTIC,0,This deviation occurred in raw UTF-8 bits. Treat it as encoding-level unless it survives linguistic encodings.,"{""code"": ""RAW_LAYER_FINDING_NOT_LINGUISTIC"", ""severity"": ""warning"", ""interpretation_level"": 0, ""message"": ""This deviation occurred in raw UTF-8 bits. Treat it as encoding-level unless it survives linguistic encodings.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,utf8_bits,87624,,,bit_one,Positions where the bitstream contains 1.,40837,warning,OVER_REGULARITY_WARNING,2,"Run entropy is substantially lower than the 'markov_1' null expectation. Possible causes include genuine structure, repeated boilerplate, encoding artefact, formal constraint, or local transition structure not captured by this null.","{""code"": ""OVER_REGULARITY_WARNING"", ""severity"": ""warning"", ""interpretation_level"": 2, ""message"": ""Run entropy is substantially lower than the 'markov_1' null expectation. Possible causes include genuine structure, repeated boilerplate, encoding artefact, formal constraint, or local transition structure not captured by this null.""}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,utf8_bits,87624,,,bit_one,Positions where the bitstream contains 1.,40837,info,STATISTICAL_DEVIATION,2,"Metric 'prime_gap_affinity' deviates from 'markov_1' null with z=24.222. This is a tripwire, not a conclusion.","{""code"": ""STATISTICAL_DEVIATION"", ""severity"": ""info"", ""interpretation_level"": 2, ""message"": ""Metric 'prime_gap_affinity' deviates from 'markov_1' null with z=24.222. This is a tripwire, not a conclusion.""}"
